trade_id,entry_time_ist,entry_price,entry_utc,exit_time_ist,exit_price,exit_utc,trigger_delay_min,total_time_min,market_structure,directional_bias,trade_class,trade_status,confidence,outcome,return_pct,reason,mfe_pct,mae_pct
689,2026-08-17 10:20:00 IST,24252.80078125,2026-08-17 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
690,2026-08-17 10:25:00 IST,24260.30078125,2026-08-17 04:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
691,2026-08-17 10:30:00 IST,24256.30078125,2026-08-17 05:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
692,2026-08-17 10:35:00 IST,24254.400390625,2026-08-17 05:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
693,2026-08-17 10:40:00 IST,24238.75,2026-08-17 05:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
694,2026-08-17 10:45:00 IST,24238.25,2026-08-17 05:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
695,2026-08-17 10:50:00 IST,24242.099609375,2026-08-17 05:20:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
696,2026-08-17 10:55:00 IST,24238.19921875,2026-08-17 05:25:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
697,2026-08-17 11:00:00 IST,24240.349609375,2026-08-17 05:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
698,2026-08-17 11:05:00 IST,24235.44921875,2026-08-17 05:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
699,2026-08-17 11:10:00 IST,24236.44921875,2026-08-17 05:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
700,2026-08-17 11:15:00 IST,24235.80078125,2026-08-17 05:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
701,2026-08-17 11:20:00 IST,24230.400390625,2026-08-17 05:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
702,2026-08-17 11:25:00 IST,24240.0,2026-08-17 05:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
703,2026-08-17 11:30:00 IST,24241.44921875,2026-08-17 06:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
704,2026-08-17 11:35:00 IST,24239.400390625,2026-08-17 06:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
705,2026-08-17 11:40:00 IST,24244.69921875,2026-08-17 06:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
706,2026-08-17 11:45:00 IST,24254.25,2026-08-17 06:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
707,2026-08-17 11:50:00 IST,24263.94921875,2026-08-17 06:20:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
708,2026-08-17 11:55:00 IST,24271.69921875,2026-08-17 06:25:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
709,2026-08-17 12:00:00 IST,24266.75,2026-08-17 06:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
710,2026-08-17 12:05:00 IST,24265.0,2026-08-17 06:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
711,2026-08-17 12:10:00 IST,24270.75,2026-08-17 06:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
712,2026-08-17 12:15:00 IST,24285.5,2026-08-17 06:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
713,2026-08-17 12:20:00 IST,24286.849609375,2026-08-17 06:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
714,2026-08-17 12:25:00 IST,24290.80078125,2026-08-17 06:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
715,2026-08-17 12:30:00 IST,24295.150390625,2026-08-17 07:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
716,2026-08-17 12:35:00 IST,24297.05078125,2026-08-17 07:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
717,2026-08-17 12:40:00 IST,24303.5,2026-08-17 07:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
718,2026-08-17 12:45:00 IST,24321.599609375,2026-08-17 07:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
719,2026-08-17 12:50:00 IST,24328.69921875,2026-08-17 07:20:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
720,2026-08-17 12:55:00 IST,24333.94921875,2026-08-17 07:25:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
721,2026-08-17 13:00:00 IST,24344.0,2026-08-17 07:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
722,2026-08-17 13:05:00 IST,24338.44921875,2026-08-17 07:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
723,2026-08-17 13:10:00 IST,24346.349609375,2026-08-17 07:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
724,2026-08-17 13:15:00 IST,24349.30078125,2026-08-17 07:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
725,2026-08-17 13:20:00 IST,24345.5,2026-08-17 07:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
726,2026-08-17 13:25:00 IST,24351.849609375,2026-08-17 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
727,2026-08-17 13:30:00 IST,24349.150390625,2026-08-17 08:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
728,2026-08-17 13:35:00 IST,24345.80078125,2026-08-17 08:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
729,2026-08-17 13:40:00 IST,24353.25,2026-08-17 08:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
730,2026-08-17 13:45:00 IST,24343.55078125,2026-08-17 08:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
731,2026-08-17 13:50:00 IST,24339.75,2026-08-17 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
732,2026-08-17 13:55:00 IST,24337.75,2026-08-17 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
733,2026-08-17 14:00:00 IST,24342.400390625,2026-08-17 08:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
734,2026-08-17 14:05:00 IST,24340.75,2026-08-17 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
735,2026-08-17 14:10:00 IST,24331.0,2026-08-17 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
736,2026-08-17 14:15:00 IST,24339.25,2026-08-17 08:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
737,2026-08-17 14:20:00 IST,24324.19921875,2026-08-17 08:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
738,2026-08-17 14:25:00 IST,24326.150390625,2026-08-17 08:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
739,2026-08-17 14:30:00 IST,24328.349609375,2026-08-17 09:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
740,2026-08-17 14:35:00 IST,24327.900390625,2026-08-17 09:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
741,2026-08-17 14:40:00 IST,24334.349609375,2026-08-17 09:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
742,2026-08-17 14:45:00 IST,24339.19921875,2026-08-17 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
743,2026-08-17 14:50:00 IST,24343.94921875,2026-08-17 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
744,2026-08-17 14:55:00 IST,24338.19921875,2026-08-17 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
745,2026-08-17 15:00:00 IST,24351.80078125,2026-08-17 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
746,2026-08-17 15:05:00 IST,24349.099609375,2026-08-17 09:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
747,2026-08-17 15:10:00 IST,24341.900390625,2026-08-17 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
748,2026-08-17 15:15:00 IST,24339.80078125,2026-08-17 09:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
749,2026-08-17 15:20:00 IST,24339.80078125,2026-08-17 09:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
750,2026-08-17 15:25:00 IST,24287.650390625,2026-08-17 09:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
751,2026-08-18 09:15:00 IST,24238.849609375,2026-08-18 03:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
752,2026-08-18 09:20:00 IST,24244.349609375,2026-08-18 03:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
753,2026-08-18 09:25:00 IST,24245.099609375,2026-08-18 03:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
754,2026-08-18 09:30:00 IST,24232.650390625,2026-08-18 04:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
755,2026-08-18 09:35:00 IST,24247.30078125,2026-08-18 04:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
756,2026-08-18 09:40:00 IST,24224.55078125,2026-08-18 04:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
757,2026-08-18 09:45:00 IST,24228.5,2026-08-18 04:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
758,2026-08-18 09:50:00 IST,24235.30078125,2026-08-18 04:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
759,2026-08-18 09:55:00 IST,24234.5,2026-08-18 04:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
760,2026-08-18 10:00:00 IST,24222.80078125,2026-08-18 04:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
761,2026-08-18 10:05:00 IST,24221.599609375,2026-08-18 04:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
762,2026-08-18 10:10:00 IST,24220.19921875,2026-08-18 04:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
763,2026-08-18 10:15:00 IST,24214.05078125,2026-08-18 04:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
764,2026-08-18 10:20:00 IST,24216.69921875,2026-08-18 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
765,2026-08-18 10:25:00 IST,24225.849609375,2026-08-18 04:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
766,2026-08-18 10:30:00 IST,24231.19921875,2026-08-18 05:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
767,2026-08-18 10:35:00 IST,24226.099609375,2026-08-18 05:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
768,2026-08-18 10:40:00 IST,24214.80078125,2026-08-18 05:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
769,2026-08-18 10:45:00 IST,24204.75,2026-08-18 05:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
770,2026-08-18 10:50:00 IST,24195.55078125,2026-08-18 05:20:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
771,2026-08-18 10:55:00 IST,24200.25,2026-08-18 05:25:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
772,2026-08-18 11:00:00 IST,24205.849609375,2026-08-18 05:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
773,2026-08-18 11:05:00 IST,24207.25,2026-08-18 05:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
774,2026-08-18 11:10:00 IST,24202.349609375,2026-08-18 05:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
775,2026-08-18 11:15:00 IST,24197.75,2026-08-18 05:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
776,2026-08-18 11:20:00 IST,24195.75,2026-08-18 05:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
777,2026-08-18 11:25:00 IST,24182.650390625,2026-08-18 05:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
778,2026-08-18 11:30:00 IST,24190.650390625,2026-08-18 06:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
779,2026-08-18 11:35:00 IST,24196.599609375,2026-08-18 06:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
780,2026-08-18 11:40:00 IST,24198.400390625,2026-08-18 06:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
781,2026-08-18 11:45:00 IST,24200.099609375,2026-08-18 06:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
782,2026-08-18 11:50:00 IST,24199.19921875,2026-08-18 06:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
783,2026-08-18 11:55:00 IST,24206.80078125,2026-08-18 06:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
784,2026-08-18 12:00:00 IST,24213.150390625,2026-08-18 06:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
785,2026-08-18 12:05:00 IST,24215.80078125,2026-08-18 06:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
786,2026-08-18 12:10:00 IST,24212.94921875,2026-08-18 06:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
787,2026-08-18 12:15:00 IST,24209.19921875,2026-08-18 06:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
788,2026-08-18 12:20:00 IST,24206.150390625,2026-08-18 06:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
789,2026-08-18 12:25:00 IST,24212.80078125,2026-08-18 06:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
790,2026-08-18 12:30:00 IST,24214.69921875,2026-08-18 07:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
791,2026-08-18 12:35:00 IST,24208.25,2026-08-18 07:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
792,2026-08-18 12:40:00 IST,24198.05078125,2026-08-18 07:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
793,2026-08-18 12:45:00 IST,24205.55078125,2026-08-18 07:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
794,2026-08-18 12:50:00 IST,24206.5,2026-08-18 07:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
795,2026-08-18 12:55:00 IST,24199.05078125,2026-08-18 07:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
796,2026-08-18 13:00:00 IST,24193.69921875,2026-08-18 07:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
797,2026-08-18 13:05:00 IST,24198.75,2026-08-18 07:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
798,2026-08-18 13:10:00 IST,24202.599609375,2026-08-18 07:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
799,2026-08-18 13:15:00 IST,24206.94921875,2026-08-18 07:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
800,2026-08-18 13:20:00 IST,24204.19921875,2026-08-18 07:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
801,2026-08-18 13:25:00 IST,24207.849609375,2026-08-18 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
802,2026-08-18 13:30:00 IST,24203.150390625,2026-08-18 08:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
803,2026-08-18 13:35:00 IST,24194.75,2026-08-18 08:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
804,2026-08-18 13:40:00 IST,24202.0,2026-08-18 08:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
805,2026-08-18 13:45:00 IST,24204.69921875,2026-08-18 08:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
806,2026-08-18 13:50:00 IST,24196.150390625,2026-08-18 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
807,2026-08-18 13:55:00 IST,24190.80078125,2026-08-18 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
808,2026-08-18 14:00:00 IST,24206.75,2026-08-18 08:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
809,2026-08-18 14:05:00 IST,24195.94921875,2026-08-18 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
810,2026-08-18 14:10:00 IST,24195.55078125,2026-08-18 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
811,2026-08-18 14:15:00 IST,24191.0,2026-08-18 08:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
812,2026-08-18 14:20:00 IST,24193.75,2026-08-18 08:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
813,2026-08-18 14:25:00 IST,24199.099609375,2026-08-18 08:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
814,2026-08-18 14:30:00 IST,24198.55078125,2026-08-18 09:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
815,2026-08-18 14:35:00 IST,24201.55078125,2026-08-18 09:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
816,2026-08-18 14:40:00 IST,24205.19921875,2026-08-18 09:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
817,2026-08-18 14:45:00 IST,24207.099609375,2026-08-18 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
818,2026-08-18 14:50:00 IST,24206.099609375,2026-08-18 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
819,2026-08-18 14:55:00 IST,24214.30078125,2026-08-18 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
820,2026-08-18 15:00:00 IST,24203.19921875,2026-08-18 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
821,2026-08-18 15:05:00 IST,24197.30078125,2026-08-18 09:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
822,2026-08-18 15:10:00 IST,24165.80078125,2026-08-18 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
823,2026-08-18 15:15:00 IST,24166.349609375,2026-08-18 09:45:00,2026-08-18 15:25:00 IST,24154.900390625,2026-08-18 09:55:00,,10,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,WIN,-0.0474,EOD: Price moved in predicted direction,0.0,-0.5621
